Venue ID,Region,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,rating,checkinsCount,usersCount,tipCount,visitsCount,likes
558aaa91498e9ffb60fe7ec2,Jakarta Timur,-6.26289085,106.88222894692834,Shabu Hachi,-6.280428123529035,106.819887480785,Shabu-Shabu Restaurant,8.8,,,35.0,,210.0
552dc2e7498eeddb27d3a2ef,Jakarta Timur,-6.26289085,106.88222894692834,Carl's Jr.,-6.220532936738357,106.92367536005567,Fast Food Restaurant,8.4,,,13.0,,111.0
5598b6b1498e4d9fdbe5b9c2,Jakarta Timur,-6.26289085,106.88222894692834,Carl's Jr.,-6.219847487912795,106.83334828819707,Fast Food Restaurant,8.8,,,11.0,,88.0
50f67afde4b023d2f21cf366,Jakarta Timur,-6.26289085,106.88222894692834,Authentique French Bakery,-6.2652216239421605,106.81922917848911,Bakery,8.6,,,20.0,,55.0
55518db1498ed9b1b48681f1,Jakarta Timur,-6.26289085,106.88222894692834,pokenbir,-6.216982258132307,106.83015716002771,BBQ Joint,8.9,,,23.0,,116.0
594b5fb7fd16bb635e028831,Jakarta Timur,-6.26289085,106.88222894692834,kitchenette,-6.2615176900722584,106.81232874006562,Restaurant,9.0,,,3.0,,41.0
550c282f498e5f0a6b0d02d2,Jakarta Selatan,-6.28381815,106.80486349194814,Holycow! Steakhouse,-6.291587819998643,106.80092272960407,Steakhouse,9.1,,,11.0,,92.0
4c67c0dae75ac9287c55fbda,Jakarta Selatan,-6.28381815,106.80486349194814,Pagi Sore,-6.2773953689367294,106.7993024318945,Padangnese Restaurant,9.0,,,118.0,,409.0
5943e14a002f4c4e853bcb55,Jakarta Selatan,-6.28381815,106.80486349194814,Pagi Sore,-6.2790284805434275,106.81320759882453,Padangnese Restaurant,9.1,,,11.0,,59.0
53bfb42f498e874e3ac200c1,Jakarta Selatan,-6.28381815,106.80486349194814,Twin House Noodles & Beyond,-6.278724750563614,106.80489359733292,Noodle House,8.7,,,6.0,,22.0
54e70a62498ebe5df697477e,Jakarta Selatan,-6.28381815,106.80486349194814,Sophie Authentique,-6.277665350872448,106.80190421455421,French Restaurant,8.8,,,18.0,,72.0
58feea00f00a704dc61dc09f,Jakarta Selatan,-6.28381815,106.80486349194814,Animo Bakery,-6.2767524690799625,106.7988412319126,Bakery,8.8,,,1.0,,21.0
5363a421498ef52a743ea890,Jakarta Selatan,-6.28381815,106.80486349194814,Bebek Tepi Sawah,-6.2917002339266,106.79966367350124,Asian Restaurant,8.8,,,36.0,,110.0
4c137b3db7b9c9281592a937,Jakarta Selatan,-6.28381815,106.80486349194814,Ayam Goreng Presto,-6.277884380658251,106.80312408759261,Restaurant,8.5,,,8.0,,31.0
52b1e4df11d2d0d64c958d54,Jakarta Selatan,-6.28381815,106.80486349194814,TOUS les JOURS,-6.291654836724061,106.79972971462867,Bakery,8.6,,,14.0,,68.0
5378b316498e705f7e0f05ce,Jakarta Selatan,-6.28381815,106.80486349194814,Bulaf Cafe,-6.287186667239931,106.80128800780565,Café,8.3,,,8.0,,28.0
4bab4eb4f964a520599f3ae3,Jakarta Selatan,-6.28381815,106.80486349194814,Toodz House,-6.277903149071223,106.80181594021266,Café,8.3,,,59.0,,171.0
505efc51e4b0263fc3a08e96,Jakarta Selatan,-6.28381815,106.80486349194814,Tahu Campur | Nasi Rawon | Tahu Telur,-6.294351378280124,106.79451415593259,Food Truck,8.7,,,5.0,,28.0
558aaa91498e9ffb60fe7ec2,Jakarta Selatan,-6.28381815,106.80486349194814,Shabu Hachi,-6.280428123529035,106.819887480785,Shabu-Shabu Restaurant,8.8,,,35.0,,210.0
550e4e43498eb82585364e28,Jakarta Selatan,-6.28381815,106.80486349194814,Carl's Jr,-6.270967547105943,106.81540651773312,Fast Food Restaurant,8.6,,,10.0,,70.0
594b5fb7fd16bb635e028831,Jakarta Selatan,-6.28381815,106.80486349194814,kitchenette,-6.2615176900722584,106.81232874006562,Restaurant,9.0,,,3.0,,41.0
4b8bd57ef964a520a8ad32e3,Jakarta Selatan,-6.28381815,106.80486349194814,Toscana Ristorante Italiano,-6.2716483891123715,106.81517508444625,Italian Restaurant,8.4,,,57.0,,152.0
4bd13d17caff95215275d0f0,Jakarta Selatan,-6.28381815,106.80486349194814,"Warung Sate Solo ""Sumber""",-6.279900358619914,106.81825622839467,Indonesian Restaurant,8.3,,,1.0,,19.0
4c6a774a1a6620a15914668c,Jakarta Selatan,-6.28381815,106.80486349194814,Pecel Ayam Lesehan Angel,-6.274027055039399,106.79764989966588,Fried Chicken Joint,8.2,,,4.0,,10.0
4bfa2e828f32ef3b45d604aa,Jakarta Selatan,-6.28381815,106.80486349194814,FJ BISTRO & DELI,-6.259866632277193,106.81547850318792,Restaurant,9.0,,,30.0,,76.0
53e4b020498e569365872abf,Jakarta Selatan,-6.28381815,106.80486349194814,Martabak Ayung Ampera Raya,-6.285356084805795,106.8189237222946,Food Truck,8.2,,,0.0,,9.0
522594f92fc64ccfabb04e66,Jakarta Selatan,-6.28381815,106.80486349194814,UNION,-6.267895056468469,106.78388273020634,American Restaurant,8.9,,,71.0,,441.0
50f67afde4b023d2f21cf366,Jakarta Selatan,-6.28381815,106.80486349194814,Authentique French Bakery,-6.2652216239421605,106.81922917848911,Bakery,8.6,,,20.0,,55.0
4d664e0d485ab1f73f9c6849,Jakarta Selatan,-6.28381815,106.80486349194814,Kinara Cuisines of India,-6.269036909305184,106.81573613648438,Indian Restaurant,8.3,,,13.0,,45.0
55d6fef3498e5b8f9c0dab08,Jakarta Selatan,-6.28381815,106.80486349194814,Ivy Restaurant,-6.254713416022013,106.80433752670524,Comfort Food Restaurant,8.9,,,5.0,,49.0
59a17283135b395e9d7b7ea5,Jakarta Selatan,-6.28381815,106.80486349194814,Pizza Place,-6.272454,106.821285,Pizza Place,8.3,,,2.0,,9.0
4ba316a3f964a5204e2b38e3,Jakarta Selatan,-6.28381815,106.80486349194814,Sushi Tei,-6.26670147183694,106.78331356948567,Sushi Restaurant,8.7,,,219.0,,394.0
4bbae9fb3db7b713dfca239a,Jakarta Selatan,-6.28381815,106.80486349194814,Sate Ayam Pondok Indah,-6.277510106632768,106.77663189676846,Asian Restaurant,8.7,,,2.0,,11.0
539fd5a1498e723ddb85bc50,Jakarta Selatan,-6.28381815,106.80486349194814,Bebek Tepi Sawah,-6.265277425478943,106.78284377610471,Balinese Restaurant,8.7,,,14.0,,53.0
5927de3951950e1087449bc5,Jakarta Selatan,-6.28381815,106.80486349194814,Ecology Bistro Kemang,-6.256041351360179,106.81457619206982,Bistro,8.7,,,0.0,,20.0
4bc9b3983740b71323145f65,Jakarta Selatan,-6.28381815,106.80486349194814,Plataran,-6.254377317841188,106.80270236625606,Indonesian Restaurant,8.7,,,14.0,,136.0
557c14e3498ec1b1d5b80011,Jakarta Selatan,-6.28381815,106.80486349194814,Warung Turkï by Turkuaz,-6.259123485216758,106.81500190259071,Turkish Restaurant,8.5,,,13.0,,77.0
5533b780498e6ce7cfe101fa,Jakarta Selatan,-6.28381815,106.80486349194814,Shabu Hachi,-6.3042774531825305,106.78153255570976,Shabu-Shabu Restaurant,8.7,,,18.0,,120.0
599ed7342aff317e346d3665,Jakarta Selatan,-6.28381815,106.80486349194814,Pizza Marzano,-6.261398,106.812351,Pizza Place,8.3,,,0.0,,8.0
4ba4d041f964a52054b738e3,Jakarta Selatan,-6.28381815,106.80486349194814,Gandy steak apt.Bukit Golf,-6.2752921005638775,106.78524841577664,Steakhouse,8.2,,,9.0,,14.0
5088c2afe4b07bd0b6232748,Jakarta Selatan,-6.28381815,106.80486349194814,Graffiti Restaurant,-6.290797557325118,106.77997070438647,Eastern European Restaurant,8.4,,,16.0,,32.0
54faa636498ef2ecce2912df,Jakarta Selatan,-6.28381815,106.80486349194814,Brownfox Waffle & Coffee,-6.288937082625053,106.82461357881385,Café,8.2,,,3.0,,40.0
51ef8dc1498ecf0cbbab829d,Jakarta Selatan,-6.28381815,106.80486349194814,FJ On 7,-6.255299167293232,106.81026844345998,Restaurant,8.6,,,21.0,,99.0
5a0d261c8194fc76a7613297,Jakarta Selatan,-6.28381815,106.80486349194814,AGNEYA,-6.249303,106.803769,Indonesian Restaurant,8.9,,,0.0,,29.0
4bb5d9221344b7137da69c04,Jakarta Selatan,-6.28381815,106.80486349194814,Outback Steakhouse,-6.266584651006379,106.78461876216141,Steakhouse,8.4,,,60.0,,101.0
4ff56bbfe4b038644a8ce0a9,Jakarta Selatan,-6.28381815,106.80486349194814,Chung Gi Wa 청기와,-6.252590765031803,106.80020709858324,Korean Restaurant,8.7,,,8.0,,75.0
4bd0019b046076b04d4e6f71,Jakarta Selatan,-6.28381815,106.80486349194814,Nasi Campur Kenanga,-6.253358196056232,106.80018861763841,BBQ Joint,8.6,,,31.0,,115.0
59d08c2fc0af5716991dac51,Jakarta Selatan,-6.28381815,106.80486349194814,The People's Cafe,-6.2656827,106.784225,Café,8.4,,,2.0,,9.0
4b7d5047f964a520b4b72fe3,Jakarta Selatan,-6.28381815,106.80486349194814,Die Stube German Bar & Resto,-6.255670336206968,106.80888487899462,German Restaurant,8.4,,,54.0,,168.0
4d2dbae4fd2e236a02d8f2de,Jakarta Selatan,-6.28381815,106.80486349194814,Pusat Makanan Kampung Kandang,-6.310491611820644,106.81399781189526,Food Court,8.4,,,21.0,,79.0
4b9f5ed8f964a520d01e37e3,Jakarta Selatan,-6.28381815,106.80486349194814,The Duck King,-6.265515834635926,106.78289778286535,Chinese Restaurant,8.4,,,87.0,,136.0
51d19a7a498e2a03a1dd37c1,Jakarta Selatan,-6.28381815,106.80486349194814,Dragon Flames Restaurant,-6.260184154154195,106.81544271987792,Chinese Restaurant,8.3,,,17.0,,59.0
51e53639498e98d9da4d4732,Jakarta Selatan,-6.28381815,106.80486349194814,Monolog,-6.266045,106.784152,Café,8.4,,,62.0,,327.0
578cc12f498ea4933a9f0aea,Jakarta Selatan,-6.28381815,106.80486349194814,Sushi Tei,-6.260293718992077,106.8122912774955,Sushi Restaurant,8.3,,,2.0,,29.0
54110e9b498ea96f177745df,Jakarta Selatan,-6.28381815,106.80486349194814,Patio Trattoria & Pizzeria,-6.24962482117976,106.801617098047,Italian Restaurant,8.8,,,5.0,,59.0
559f548f498e22a20d047dbc,Jakarta Selatan,-6.28381815,106.80486349194814,Marugame Udon,-6.264937935298252,106.78289371487665,Udon Restaurant,8.4,,,9.0,,42.0
554629fa498e2fc284304ef2,Jakarta Pusat,-6.18233995,106.84287153600738,Bunga Pepaya,-6.189086580548076,106.83585889936015,Manadonese Restaurant,8.9,,,7.0,,49.0
576a7f10498e9fc15763118f,Jakarta Pusat,-6.18233995,106.84287153600738,Al Jazeerah Signature,-6.187136748022832,106.8320095539093,Mediterranean Restaurant,8.5,,,4.0,,46.0
58a67ddda4367c16bbb8901a,Jakarta Pusat,-6.18233995,106.84287153600738,Plataran Menteng,-6.191822010106395,106.8287667753986,Indonesian Restaurant,8.8,,,8.0,,80.0
53d6fac2498e74a50d29d016,Jakarta Pusat,-6.18233995,106.84287153600738,OPEN} Restaurant,-6.198510230537751,106.84300969078241,Buffet,8.7,,,7.0,,25.0
55200650498e60974dadb42c,Jakarta Pusat,-6.18233995,106.84287153600738,Por Qué No?,-6.198064353210426,106.82878681842588,Tapas Restaurant,8.9,,,8.0,,85.0
4c01fa168ef2c9b6287a16fc,Jakarta Pusat,-6.18233995,106.84287153600738,Bunga Rampai,-6.198502708710744,106.83733317509072,Indonesian Restaurant,8.6,,,51.0,,227.0
58390ec237da1d46fb607b8f,Jakarta Pusat,-6.18233995,106.84287153600738,Quiznos Sub,-6.197970330622768,106.82819149944567,Sandwich Place,8.9,,,3.0,,21.0
4c09e1e9009a0f470aa0e8bf,Jakarta Pusat,-6.18233995,106.84287153600738,Paulaner Bräuhaus,-6.195835506876679,106.82288409239375,German Restaurant,8.8,,,223.0,,539.0
4fa12391e4b0c33ec67cd84c,Jakarta Pusat,-6.18233995,106.84287153600738,SKYE,-6.196795477946684,106.82258004173801,Restaurant,8.9,,,308.0,,1115.0
5497c2f4498e2fe76c36e02f,Jakarta Pusat,-6.18233995,106.84287153600738,UNION DELI,-6.1963965179416105,106.82188071091186,Deli / Bodega,8.9,,,39.0,,163.0
55713159498eb08a1049d3cd,Jakarta Pusat,-6.18233995,106.84287153600738,NamNam Noodle Bar,-6.193175681301038,106.82111233016572,Vietnamese Restaurant,8.8,,,9.0,,58.0
5371d62f498ea16a1fa978e2,Jakarta Pusat,-6.18233995,106.84287153600738,Sentral Al-Jazeerah Restaurant & Cafe,-6.19271832373392,106.86358444234192,Moroccan Restaurant,8.7,,,10.0,,47.0
54f832cd498e710fdc15a466,Jakarta Pusat,-6.18233995,106.84287153600738,Caffè Milano,-6.196049985588505,106.82149715977529,Italian Restaurant,8.8,,,20.0,,119.0
570f3830498e3ab01ad5ef00,Jakarta Pusat,-6.18233995,106.84287153600738,Oku Restaurant,-6.195073146461398,106.82224411781064,Japanese Restaurant,8.7,,,2.0,,17.0
4bfce1c5b68d0f47e3f6e757,Jakarta Pusat,-6.18233995,106.84287153600738,Okky Cake & Bakery,-6.208571732423086,106.83700164369971,Bakery,8.9,,,8.0,,46.0
51d56e6b498e71c839abc4e2,Jakarta Pusat,-6.18233995,106.84287153600738,Waha Kitchen,-6.187175,106.821726,Asian Restaurant,8.5,,,37.0,,108.0
4ba2de38f964a5204b1f38e3,Jakarta Pusat,-6.18233995,106.84287153600738,Kempi Deli,-6.195858593356719,106.8227570688993,Bakery,8.7,,,37.0,,56.0
4ba228ebf964a52030e037e3,Jakarta Pusat,-6.18233995,106.84287153600738,"Tony Roma's Ribs, Seafood, & Steaks",-6.199174178253217,106.82302584905946,Steakhouse,8.7,,,63.0,,150.0
4b960d04f964a52031bb34e3,Jakarta Pusat,-6.18233995,106.84287153600738,Sate Khas Senayan,-6.1963467871745985,106.82862643952744,Indonesian Restaurant,8.4,,,75.0,,199.0
4b836055f964a520610431e3,Jakarta Pusat,-6.18233995,106.84287153600738,Seribu Rasa,-6.195578240706067,106.82482897840909,Indonesian Restaurant,8.5,,,97.0,,275.0
55abb0f9498e3d441a783943,Jakarta Pusat,-6.18233995,106.84287153600738,PAUL,-6.194508116290849,106.82137449073012,French Restaurant,8.6,,,10.0,,70.0
4b87d7aff964a520bcce31e3,Jakarta Pusat,-6.18233995,106.84287153600738,SOCIAL HOUSE,-6.195851407229874,106.82291010381375,Restaurant,8.6,,,409.0,,967.0
5104fbbbe4b0e45fff4b283b,Jakarta Pusat,-6.18233995,106.84287153600738,Sushi Tei,-6.194921701627258,106.82020811973646,Sushi Restaurant,8.7,,,57.0,,274.0
574d0a79498e54ddb8606639,Jakarta Pusat,-6.18233995,106.84287153600738,Maple & Oak,-6.197962139064554,106.8285765320184,Breakfast Spot,8.4,,,16.0,,54.0
4bd90e9c5cf276b0439d9d00,Jakarta Pusat,-6.18233995,106.84287153600738,Signatures Restaurant,-6.195168256822929,106.82198249830857,Buffet,8.5,,,38.0,,121.0
52cd079d11d25275005f58ac,Jakarta Pusat,-6.18233995,106.84287153600738,Sana Sini,-6.193382,106.82355,Buffet,8.4,,,25.0,,85.0
4e9a565702d5df1b5038d926,Jakarta Pusat,-6.18233995,106.84287153600738,Pizza Hut,-6.1677102439339135,106.82807737553861,Pizza Place,8.3,,,65.0,,140.0
5583e6b4498eb0b2e4ea551d,Jakarta Pusat,-6.18233995,106.84287153600738,OLIVIER,-6.1955044275060684,106.8204653263092,Café,8.6,,,21.0,,119.0
56765b35498e97455b1ae4a6,Jakarta Pusat,-6.18233995,106.84287153600738,Genki Sushi,-6.194645546663819,106.81976638062692,Sushi Restaurant,8.6,,,10.0,,42.0
50700051e4b06e5e715277b5,Jakarta Pusat,-6.18233995,106.84287153600738,Chang Tien Restaurant,-6.1630642450392195,106.82574692371013,Asian Restaurant,8.5,,,5.0,,14.0
55f17d55498e198855ea8630,Jakarta Pusat,-6.18233995,106.84287153600738,Hause Rooftop,-6.207773329708828,106.8283344923784,Gastropub,8.7,,,12.0,,65.0
53847af6498e1120b2d55c29,Jakarta Pusat,-6.18233995,106.84287153600738,Akira Back,-6.208153567025963,106.82848255173688,Japanese Restaurant,8.7,,,35.0,,104.0
543fccab498e2783fe3c5dd5,Jakarta Pusat,-6.18233995,106.84287153600738,Marugame Udon,-6.1951579612945835,106.82027554297234,Udon Restaurant,8.5,,,30.0,,122.0
566e40e1498e79811b9da42a,Jakarta Pusat,-6.18233995,106.84287153600738,Abura Soba,-6.195725278498862,106.82150093811713,Soba Restaurant,8.5,,,11.0,,45.0
4e254e7a227197a9df07dda4,Jakarta Pusat,-6.18233995,106.84287153600738,Shihlin Taiwan Street Snacks,-6.194727784090573,106.82066932055136,Snack Place,8.5,,,6.0,,13.0
549cd72f498ef4e379c8523e,Jakarta Pusat,-6.18233995,106.84287153600738,Union Deli,-6.195329,106.820308,Bistro,8.5,,,1.0,,17.0
4baef138f964a52024e33be3,Jakarta Pusat,-6.18233995,106.84287153600738,Kwang Tung,-6.162311,106.826552,Chinese Restaurant,8.5,,,133.0,,390.0
5bdaed7e1822230032e4b57d,Jakarta Pusat,-6.18233995,106.84287153600738,Joe & Dough,-6.193514,106.821385,Bakery,8.4,,,3.0,,11.0
588c25ff65be58175b80614d,Jakarta Pusat,-6.18233995,106.84287153600738,Eight Treasures,-6.1945430005416675,106.82148187739477,Chinese Restaurant,8.4,,,1.0,,19.0
4bf0d4da1f17ef3bb1d89bc8,Jakarta Pusat,-6.18233995,106.84287153600738,Pagi Sore,-6.17637599926081,106.87147401970012,Padangnese Restaurant,8.6,,,31.0,,111.0
4fe6a602e4b0227204545222,Jakarta Pusat,-6.18233995,106.84287153600738,Paradise Inn,-6.193232490348582,106.8213435071548,Chinese Restaurant,8.3,,,20.0,,53.0
54ba2ae5498eb85a56fffc72,Jakarta Pusat,-6.18233995,106.84287153600738,PUBLIK MARKETTE,-6.196468429676526,106.82209007364673,Restaurant,8.3,,,37.0,,171.0
59297f051987ec5c59ad1b04,Jakarta Pusat,-6.18233995,106.84287153600738,AB Steak by Chef Akira Back,-6.208129110810273,106.82862979187122,Steakhouse,8.6,,,2.0,,12.0
4c10d2ac3ce120a17499081c,Jakarta Pusat,-6.18233995,106.84287153600738,Pondok Laguna Resto,-6.163075368405713,106.82533108752854,Seafood Restaurant,8.4,,,142.0,,350.0
4bff5c87ca1920a1cebfec81,Jakarta Pusat,-6.18233995,106.84287153600738,SATOO,-6.203428668338226,106.81878309847889,Restaurant,8.7,,,192.0,,517.0
54bccbf2498e2e00c220dcc8,Jakarta Pusat,-6.18233995,106.84287153600738,BENEDICT,-6.1961711209931964,106.8219576835566,Café,8.3,,,23.0,,149.0
56fe6932498e1936e6ec3a86,Jakarta Pusat,-6.18233995,106.84287153600738,Holycow Steak Camp Batu Tulis,-6.163459354196783,106.82344580964727,Steakhouse,8.4,,,1.0,,32.0
55518db1498ed9b1b48681f1,Jakarta Pusat,-6.18233995,106.84287153600738,pokenbir,-6.216982258132307,106.83015716002771,BBQ Joint,8.9,,,23.0,,116.0
4d09eb2333d6b60c5aac9785,Jakarta Pusat,-6.18233995,106.84287153600738,Soto Jakarta - Mas Hari,-6.172202001386138,106.8740835416161,Soup Place,8.5,,,3.0,,10.0
5598b6b1498e4d9fdbe5b9c2,Jakarta Pusat,-6.18233995,106.84287153600738,Carl's Jr.,-6.219847487912795,106.83334828819707,Fast Food Restaurant,8.8,,,11.0,,88.0
